,trial_in_session,final_socnonsoc
5385,142,1.0
5386,153,0.0
5387,154,1.0
5388,163,0.0
5389,164,0.0
5390,170,1.0
5391,186,0.0
5392,195,0.0
5393,199,0.0
5394,200,1.0
5395,203,0.0
5396,212,0.0
5397,224,1.0
5398,248,0.0
5399,254,1.0
5400,265,0.0
5401,276,1.0
5402,288,1.0
5403,292,0.0
5404,293,0.0
5405,297,1.0
5406,307,0.0
5407,315,1.0
5408,324,1.0
5409,335,0.0
5410,337,1.0
5411,348,1.0
5412,353,1.0
5413,359,0.0
5414,372,1.0
5415,384,0.0
5416,421,1.0
5417,434,0.0
5418,447,1.0
5419,454,1.0
5420,455,1.0
5421,470,0.0
5422,475,1.0
5423,482,0.0
5424,497,1.0
5425,498,1.0
5426,505,1.0
5427,543,1.0
5428,549,0.0
5429,552,0.0
5430,557,0.0
5431,558,0.0
5432,560,0.0
5433,571,1.0
5434,580,0.0
5435,590,1.0
5436,591,0.0
5437,601,0.0
5438,629,1.0
5439,634,0.0
5440,635,0.0
5441,642,0.0
5442,648,0.0
5443,650,1.0
5444,659,1.0
5445,669,0.0
5446,681,1.0
5447,707,0.0
5448,711,0.0
5449,715,0.0
5450,14,1.0
5451,30,1.0
5452,31,0.0
5453,49,0.0
5454,50,1.0
5455,97,0.0
5456,115,0.0
5457,119,0.0
5458,130,1.0
5459,183,0.0
5460,199,1.0
5461,215,1.0
5462,216,1.0
5463,223,1.0
5464,226,0.0
5465,229,0.0
5466,233,1.0
5467,237,0.0
5468,238,1.0
5469,242,0.0
5470,246,0.0
5471,253,1.0
5472,254,1.0
5473,277,0.0
5474,295,1.0
5475,310,0.0
5476,317,0.0
5477,331,0.0
5478,339,0.0
5479,347,0.0
5480,348,0.0
5481,377,0.0
5482,397,0.0
5483,422,0.0
5484,432,0.0
5485,436,1.0
5486,439,1.0
5487,454,0.0
5488,483,1.0
5489,487,0.0
5490,495,0.0
5491,512,0.0
5492,514,0.0
5493,531,1.0
5494,537,0.0
5495,544,1.0
5496,545,0.0
5497,551,1.0
5498,555,0.0
5499,556,0.0
5500,559,0.0
5501,571,0.0
5502,575,1.0
5503,592,0.0
5504,599,0.0
5505,611,1.0
5506,612,1.0
5507,616,1.0
5508,624,0.0
5509,627,0.0
5510,630,0.0
5511,634,0.0
5512,648,1.0
5513,649,0.0
5514,659,0.0
5515,666,0.0
5516,670,1.0
5517,710,0.0
5518,713,1.0
5519,716,0.0
5520,719,1.0
5521,721,1.0
5522,733,1.0
5523,735,0.0
5524,3,0.0
5525,8,1.0
5526,10,0.0
5527,13,0.0
5528,36,0.0
5529,60,0.0
5530,70,1.0
5531,84,1.0
5532,91,1.0
5533,111,0.0
5534,131,1.0
5535,138,1.0
5536,139,1.0
5537,155,1.0
5538,156,0.0
5539,165,1.0
5540,179,1.0
5541,195,0.0
5542,218,1.0
5543,219,0.0
5544,231,0.0
5545,241,1.0
5546,253,0.0
5547,271,1.0
5548,290,1.0
5549,306,1.0
5550,330,0.0
5551,332,1.0
5552,336,0.0
5553,340,0.0
5554,344,0.0
5555,360,1.0
5556,368,1.0
5557,377,1.0
5558,388,1.0
5559,414,0.0
5560,415,0.0
5561,420,1.0
5562,424,0.0
5563,442,1.0
5564,446,0.0
5565,471,0.0
5566,492,0.0
5567,513,1.0
5568,534,0.0
5569,554,0.0
5570,565,0.0
5571,571,1.0
5572,576,1.0
5573,583,1.0
5574,611,0.0
5575,629,0.0
5576,641,1.0
5577,646,0.0
5578,656,0.0
5579,658,0.0
5580,660,0.0
5581,663,0.0
5582,703,0.0
5583,711,1.0
5584,717,0.0
5585,724,1.0
5586,726,0.0
5587,735,0.0
5588,741,0.0
5589,0,0.0
5590,2,1.0
5591,10,1.0
5592,20,0.0
5593,37,1.0
5594,66,0.0
5595,83,0.0
5596,93,0.0
5597,97,0.0
5598,105,0.0
5599,111,0.0
5600,114,0.0
5601,130,0.0
5602,132,0.0
5603,138,0.0
5604,143,1.0
5605,153,0.0
5606,182,0.0
5607,212,0.0
5608,225,1.0
5609,242,1.0
5610,253,0.0
5611,254,1.0
5612,261,0.0
5613,272,0.0
5614,284,0.0
5615,287,0.0
5616,295,1.0
5617,308,0.0
5618,320,0.0
5619,333,0.0
5620,347,0.0
5621,350,0.0
5622,359,0.0
5623,362,0.0
5624,373,0.0
5625,374,1.0
5626,378,1.0
5627,398,0.0
5628,407,1.0
5629,418,0.0
5630,419,0.0
5631,425,1.0
5632,428,0.0
5633,429,1.0
5634,444,0.0
5635,448,1.0
5636,450,1.0
5637,460,0.0
5638,481,0.0
5639,482,1.0
5640,489,0.0
5641,502,0.0
5642,512,1.0
5643,519,0.0
5644,542,0.0
5645,546,0.0
5646,556,0.0
5647,561,0.0
5648,591,0.0
5649,598,0.0
5650,599,0.0
5651,600,0.0
5652,607,1.0
5653,610,0.0
5654,620,0.0
5655,630,1.0
5656,639,1.0
5657,640,0.0
5658,643,0.0
5659,654,1.0
5660,656,1.0
5661,660,1.0
5662,663,1.0
5663,668,0.0
5664,669,0.0
5665,673,0.0
5666,674,1.0
5667,681,1.0
5668,697,0.0
5669,698,1.0
5670,705,0.0
5671,713,0.0
5672,717,1.0
5673,730,1.0
5674,1,1.0
5675,4,0.0
5676,8,0.0
5677,13,0.0
5678,18,0.0
5679,22,1.0
5680,23,1.0
5681,53,1.0
5682,59,0.0
5683,64,1.0
5684,76,1.0
5685,77,0.0
5686,90,1.0
5687,101,1.0
5688,114,0.0
5689,115,0.0
5690,125,0.0
5691,126,1.0
5692,142,0.0
5693,145,1.0
5694,148,0.0
5695,161,1.0
5696,167,1.0
5697,176,1.0
5698,177,0.0
5699,182,0.0
5700,189,0.0
5701,201,1.0
5702,222,0.0
5703,227,1.0
5704,231,0.0
5705,238,0.0
5706,256,0.0
5707,258,0.0
5708,261,1.0
5709,266,1.0
5710,267,1.0
5711,275,1.0
5712,280,1.0
5713,292,0.0
5714,295,1.0
5715,310,1.0
5716,314,1.0
5717,319,1.0
5718,328,0.0
5719,329,1.0
5720,336,1.0
5721,337,0.0
5722,351,0.0
5723,356,1.0
5724,359,0.0
5725,373,1.0
5726,376,0.0
5727,388,1.0
5728,389,0.0
5729,394,1.0
5730,396,0.0
5731,404,0.0
5732,405,0.0
5733,433,1.0
5734,435,0.0
5735,442,1.0
5736,450,1.0
5737,461,1.0
5738,466,0.0
5739,469,0.0
5740,486,0.0
5741,495,1.0
5742,513,1.0
5743,522,1.0
5744,535,1.0
5745,543,0.0
5746,544,1.0
5747,555,1.0
5748,557,0.0
5749,558,1.0
5750,565,1.0
5751,606,0.0
5752,609,1.0
5753,610,1.0
5754,618,0.0
5755,640,0.0
5756,648,0.0
5757,655,0.0
5758,659,1.0
5759,663,0.0
5760,664,1.0
5761,668,1.0
5762,674,1.0
5763,703,0.0
5764,704,0.0
5765,710,1.0
5766,712,1.0
5767,714,0.0
5768,727,0.0
5769,730,1.0
5770,21,1.0
5771,26,1.0
5772,35,0.0
5773,51,0.0
5774,56,1.0
5775,80,0.0
5776,81,0.0
5777,85,1.0
5778,90,1.0
5779,129,0.0
5780,131,1.0
5781,146,0.0
5782,165,0.0
5783,169,1.0
5784,174,0.0
5785,177,1.0
5786,203,0.0
5787,206,0.0
5788,215,1.0
5789,236,1.0
5790,238,0.0
5791,239,1.0
5792,245,1.0
5793,250,1.0
5794,259,0.0
5795,266,1.0
5796,273,1.0
5797,290,1.0
5798,294,0.0
5799,297,1.0
5800,315,1.0
5801,317,1.0
5802,319,0.0
5803,326,1.0
5804,327,1.0
5805,333,0.0
5806,357,1.0
5807,360,0.0
5808,372,0.0
5809,373,0.0
5810,386,0.0
5811,395,0.0
5812,404,0.0
5813,438,1.0
5814,459,1.0
5815,490,1.0
5816,502,1.0
5817,520,1.0
5818,522,1.0
5819,531,1.0
5820,538,0.0
5821,539,0.0
5822,559,0.0
5823,561,1.0
5824,578,1.0
5825,579,0.0
5826,592,0.0
5827,606,1.0
5828,608,0.0
5829,613,0.0
5830,617,1.0
5831,624,1.0
5832,627,0.0
5833,632,1.0
5834,636,0.0
5835,640,1.0
5836,652,0.0
5837,657,0.0
5838,665,1.0
5839,679,1.0
5840,686,1.0
5841,691,1.0
5842,711,0.0
5843,723,1.0
5844,725,1.0
5845,731,0.0
5846,746,0.0
5847,6,1.0
5848,8,0.0
5849,9,0.0
5850,13,0.0
5851,24,1.0
5852,44,0.0
5853,51,0.0
5854,59,0.0
5855,63,1.0
5856,68,1.0
5857,90,0.0
5858,95,1.0
5859,98,0.0
5860,106,0.0
5861,132,1.0
5862,135,0.0
5863,161,0.0
5864,170,0.0
5865,171,0.0
5866,175,1.0
5867,184,0.0
5868,188,1.0
5869,189,1.0
5870,201,0.0
5871,205,0.0
5872,217,1.0
5873,222,0.0
5874,233,1.0
5875,237,0.0
5876,247,0.0
5877,261,1.0
5878,277,0.0
5879,281,0.0
5880,294,0.0
5881,311,1.0
5882,318,1.0
5883,323,1.0
5884,327,1.0
5885,330,1.0
5886,331,0.0
5887,367,1.0
5888,370,0.0
5889,376,1.0
5890,430,0.0
5891,442,0.0
5892,450,0.0
5893,452,1.0
5894,468,0.0
5895,496,0.0
5896,497,0.0
5897,505,1.0
5898,510,1.0
5899,526,0.0
5900,539,0.0
5901,573,0.0
5902,591,1.0
5903,603,1.0
5904,607,1.0
5905,616,1.0
5906,619,1.0
5907,620,0.0
5908,627,1.0
5909,628,0.0
5910,648,1.0
5911,658,1.0
5912,659,1.0
5913,682,1.0
5914,687,1.0
5915,697,0.0
5916,699,1.0
5917,709,0.0
5918,720,1.0
5919,724,0.0
5920,727,1.0
5921,29,0.0
5922,36,0.0
5923,43,0.0
5924,63,0.0
5925,77,1.0
5926,89,1.0
5927,120,0.0
5928,137,1.0
5929,146,1.0
5930,154,0.0
5931,159,0.0
5932,170,0.0
5933,175,0.0
5934,180,1.0
5935,181,0.0
5936,182,0.0
5937,190,1.0
5938,196,0.0
5939,199,0.0
5940,210,0.0
5941,217,1.0
5942,219,0.0
5943,220,0.0
5944,235,1.0
5945,238,1.0
5946,239,0.0
5947,241,0.0
5948,243,0.0
5949,252,1.0
5950,262,1.0
5951,268,1.0
5952,286,1.0
5953,296,0.0
5954,314,1.0
5955,323,1.0
5956,324,0.0
5957,335,0.0
5958,336,0.0
5959,346,1.0
5960,363,1.0
5961,366,0.0
5962,367,0.0
5963,370,1.0
5964,379,0.0
5965,380,0.0
5966,401,1.0
5967,402,0.0
5968,409,1.0
5969,415,0.0
5970,421,1.0
5971,425,1.0
5972,428,0.0
5973,438,1.0
5974,441,0.0
5975,450,1.0
5976,458,1.0
5977,468,1.0
5978,473,1.0
5979,483,1.0
5980,495,1.0
5981,500,1.0
5982,511,0.0
5983,512,1.0
5984,527,0.0
5985,534,0.0
5986,540,1.0
5987,577,1.0
5988,618,0.0
5989,620,0.0
5990,643,1.0
5991,645,0.0
5992,653,1.0
5993,669,1.0
5994,679,1.0
5995,685,0.0
5996,693,1.0
5997,703,1.0
5998,708,0.0
5999,715,1.0
6000,0,0.0
6001,28,0.0
6002,35,0.0
6003,44,0.0
6004,55,0.0
6005,56,0.0
6006,90,0.0
6007,120,1.0
6008,126,0.0
6009,132,0.0
6010,152,0.0
6011,166,1.0
6012,173,1.0
6013,176,1.0
6014,188,1.0
6015,189,0.0
6016,201,0.0
6017,231,1.0
6018,232,0.0
6019,245,1.0
6020,246,0.0
6021,249,0.0
6022,250,1.0
6023,255,0.0
6024,264,1.0
6025,267,1.0
6026,280,0.0
6027,281,1.0
6028,305,1.0
6029,345,1.0
6030,353,0.0
6031,356,0.0
6032,359,0.0
6033,361,1.0
6034,373,1.0
6035,402,1.0
6036,433,0.0
6037,439,1.0
6038,440,1.0
6039,448,1.0
6040,468,0.0
6041,497,0.0
6042,504,0.0
6043,508,0.0
6044,519,0.0
6045,523,0.0
6046,527,1.0
6047,574,1.0
6048,598,0.0
6049,599,1.0
6050,600,0.0
6051,624,0.0
6052,628,0.0
6053,633,0.0
6054,666,1.0
6055,685,0.0
6056,689,1.0
6057,701,1.0
6058,724,0.0
6059,731,1.0
6060,738,0.0
6061,747,0.0
6062,2,0.0
6063,10,1.0
6064,12,0.0
6065,30,0.0
6066,31,0.0
6067,48,0.0
6068,49,1.0
6069,52,1.0
6070,58,1.0
6071,71,1.0
6072,77,1.0
6073,78,0.0
6074,88,1.0
6075,95,0.0
6076,119,0.0
6077,120,0.0
6078,125,1.0
6079,130,0.0
6080,147,0.0
6081,150,0.0
6082,157,0.0
6083,162,0.0
6084,163,0.0
6085,171,1.0
6086,175,1.0
6087,193,1.0
6088,200,0.0
6089,240,1.0
6090,243,0.0
6091,246,0.0
6092,248,0.0
6093,252,0.0
6094,260,0.0
6095,266,0.0
6096,267,0.0
6097,278,1.0
6098,320,0.0
6099,329,0.0
6100,341,0.0
6101,360,1.0
6102,369,0.0
6103,374,0.0
6104,400,0.0
6105,408,1.0
6106,412,0.0
6107,426,0.0
6108,427,0.0
6109,435,1.0
6110,445,1.0
6111,446,1.0
6112,458,0.0
6113,474,0.0
6114,499,0.0
6115,508,0.0
6116,511,1.0
6117,514,1.0
6118,518,1.0
6119,523,0.0
6120,527,0.0
6121,537,1.0
6122,554,0.0
6123,561,0.0
6124,569,0.0
6125,581,1.0
6126,588,1.0
6127,591,1.0
6128,596,0.0
6129,605,1.0
6130,622,0.0
6131,640,0.0
6132,643,0.0
6133,651,0.0
6134,654,1.0
6135,665,0.0
6136,674,1.0
6137,689,0.0
6138,694,0.0
6139,711,0.0
6140,740,1.0
6141,749,1.0
6142,11,1.0
6143,20,0.0
6144,48,1.0
6145,63,0.0
6146,67,0.0
6147,69,0.0
6148,74,1.0
6149,92,0.0
6150,93,1.0
6151,95,1.0
6152,133,1.0
6153,144,1.0
6154,149,1.0
6155,157,0.0
6156,171,1.0
6157,178,0.0
6158,187,0.0
6159,200,0.0
6160,218,0.0
6161,224,1.0
6162,265,1.0
6163,268,1.0
6164,272,1.0
6165,283,0.0
6166,297,1.0
6167,318,1.0
6168,363,1.0
6169,364,0.0
6170,377,1.0
6171,436,0.0
6172,440,0.0
6173,472,0.0
6174,482,0.0
6175,487,0.0
6176,495,1.0
6177,502,1.0
6178,512,1.0
6179,513,1.0
6180,525,0.0
6181,546,1.0
6182,549,0.0
6183,565,0.0
6184,573,1.0
6185,586,0.0
6186,596,0.0
6187,603,1.0
6188,608,1.0
6189,611,1.0
6190,614,0.0
6191,645,1.0
6192,650,1.0
6193,656,0.0
6194,669,1.0
6195,687,0.0
6196,697,0.0
6197,712,0.0
6198,737,0.0
6199,739,1.0
6200,741,0.0
6201,21,0.0
6202,35,1.0
6203,47,0.0
6204,53,0.0
6205,59,0.0
6206,68,1.0
6207,75,0.0
6208,90,1.0
6209,91,1.0
6210,111,0.0
6211,117,0.0
6212,130,0.0
6213,133,1.0
6214,169,1.0
6215,185,1.0
6216,196,1.0
6217,205,1.0
6218,206,0.0
6219,212,0.0
6220,215,0.0
6221,233,1.0
6222,240,1.0
6223,251,0.0
6224,258,1.0
6225,293,0.0
6226,302,0.0
6227,310,1.0
6228,322,0.0
6229,327,0.0
6230,330,1.0
6231,334,1.0
6232,336,1.0
6233,343,1.0
6234,365,1.0
6235,385,0.0
6236,386,1.0
6237,389,1.0
6238,402,1.0
6239,413,1.0
6240,418,1.0
6241,425,0.0
6242,432,0.0
6243,440,0.0
6244,449,0.0
6245,459,0.0
6246,466,1.0
6247,479,0.0
6248,497,0.0
6249,508,0.0
6250,518,1.0
6251,519,0.0
6252,524,0.0
6253,532,0.0
6254,563,1.0
6255,578,0.0
6256,579,0.0
6257,583,1.0
6258,584,1.0
6259,595,0.0
6260,604,1.0
6261,608,1.0
6262,624,0.0
6263,646,1.0
6264,652,1.0
6265,669,1.0
6266,670,0.0
6267,672,0.0
6268,674,0.0
6269,675,0.0
6270,683,1.0
6271,687,0.0
6272,688,0.0
6273,695,0.0
6274,696,1.0
6275,700,0.0
6276,705,1.0
6277,707,0.0
6278,713,0.0
6279,717,0.0
6280,718,1.0
6281,725,0.0
6282,732,0.0
6283,0,1.0
6284,2,0.0
6285,15,0.0
6286,17,1.0
6287,35,0.0
6288,37,0.0
6289,40,1.0
6290,47,0.0
6291,48,0.0
6292,50,1.0
6293,57,1.0
6294,74,0.0
6295,75,0.0
6296,79,0.0
6297,85,1.0
6298,95,0.0
6299,107,0.0
6300,130,0.0
6301,133,0.0
6302,150,1.0
6303,179,1.0
6304,211,0.0
6305,212,1.0
6306,216,1.0
6307,217,0.0
6308,235,1.0
6309,245,0.0
6310,257,0.0
6311,269,1.0
6312,297,1.0
6313,301,1.0
6314,311,1.0
6315,313,0.0
6316,332,1.0
6317,361,1.0
6318,372,1.0
6319,374,0.0
6320,379,0.0
6321,400,0.0
6322,479,1.0
6323,528,1.0
6324,538,0.0
6325,553,0.0
6326,588,0.0
6327,597,1.0
6328,601,1.0
6329,605,0.0
6330,628,1.0
6331,633,1.0
6332,634,1.0
6333,640,0.0
6334,655,0.0
6335,667,1.0
6336,685,1.0
6337,700,1.0
6338,724,0.0
6339,727,0.0
6340,5,0.0
6341,13,1.0
6342,16,1.0
6343,21,1.0
6344,26,1.0
6345,46,0.0
6346,47,0.0
6347,51,1.0
6348,58,0.0
6349,61,1.0
6350,67,0.0
6351,71,1.0
6352,72,0.0
6353,76,0.0
6354,79,1.0
6355,103,0.0
6356,106,0.0
6357,111,0.0
6358,113,0.0
6359,114,0.0
6360,125,1.0
6361,126,0.0
6362,137,0.0
6363,140,1.0
6364,153,1.0
6365,154,1.0
6366,156,0.0
6367,175,0.0
6368,184,1.0
6369,186,0.0
6370,210,0.0
6371,229,0.0
6372,236,0.0
6373,237,1.0
6374,238,1.0
6375,246,0.0
6376,252,0.0
6377,279,1.0
6378,282,1.0
6379,294,1.0
6380,301,1.0
6381,307,0.0
6382,310,0.0
6383,315,1.0
6384,323,0.0
6385,324,1.0
6386,329,1.0
6387,331,1.0
6388,333,0.0
6389,339,0.0
6390,343,0.0
6391,357,0.0
6392,365,0.0
6393,374,0.0
6394,420,1.0
6395,427,1.0
6396,429,0.0
6397,435,1.0
6398,439,0.0
6399,459,1.0
6400,464,0.0
6401,470,1.0
6402,472,0.0
6403,498,1.0
6404,508,0.0
6405,516,0.0
6406,530,1.0
6407,538,1.0
6408,540,1.0
6409,557,0.0
6410,559,0.0
6411,566,0.0
6412,574,0.0
6413,584,0.0
6414,593,0.0
6415,597,0.0
6416,605,1.0
6417,625,0.0
6418,641,0.0
6419,645,0.0
6420,656,1.0
6421,672,1.0
6422,673,0.0
6423,683,0.0
6424,721,0.0
6425,729,0.0
6426,731,1.0
6427,0,0.0
6428,14,1.0
6429,25,0.0
6430,32,0.0
6431,36,1.0
6432,37,0.0
6433,42,0.0
6434,46,1.0
6435,51,0.0
6436,59,0.0
6437,127,0.0
6438,137,0.0
6439,140,1.0
6440,148,0.0
6441,163,0.0
6442,175,0.0
6443,179,0.0
6444,187,0.0
6445,192,1.0
6446,246,0.0
6447,262,1.0
6448,267,0.0
6449,270,0.0
6450,282,0.0
6451,283,0.0
6452,299,0.0
6453,323,0.0
6454,324,0.0
6455,334,0.0
6456,335,0.0
6457,353,0.0
6458,379,0.0
6459,384,1.0
6460,394,1.0
6461,409,0.0
6462,411,1.0
6463,423,1.0
6464,446,1.0
6465,447,0.0
6466,451,1.0
6467,458,1.0
6468,461,0.0
6469,464,0.0
6470,470,1.0
6471,481,0.0
6472,497,0.0
6473,500,1.0
6474,506,1.0
6475,524,0.0
6476,525,0.0
6477,539,1.0
6478,552,0.0
6479,566,0.0
6480,586,0.0
6481,588,1.0
6482,590,0.0
6483,597,1.0
6484,620,0.0
6485,621,1.0
6486,624,0.0
6487,629,1.0
6488,631,0.0
6489,697,0.0
6490,729,1.0
6491,730,1.0
6492,744,0.0
6493,747,0.0
6494,16,0.0
6495,24,1.0
6496,26,1.0
6497,52,0.0
6498,57,1.0
6499,85,1.0
6500,100,0.0
6501,113,1.0
6502,123,0.0
6503,158,0.0
6504,163,1.0
6505,187,0.0
6506,197,0.0
6507,204,0.0
6508,207,1.0
6509,211,0.0
6510,220,0.0
6511,227,0.0
6512,231,1.0
6513,233,0.0
6514,237,1.0
6515,269,0.0
6516,273,0.0
6517,277,1.0
6518,289,0.0
6519,295,0.0
6520,301,1.0
6521,323,1.0
6522,330,0.0
6523,340,1.0
6524,358,0.0
6525,369,0.0
6526,378,0.0
6527,388,0.0
6528,389,1.0
6529,391,0.0
6530,394,0.0
6531,405,1.0
6532,411,1.0
6533,413,1.0
6534,433,1.0
6535,485,1.0
6536,497,0.0
6537,512,1.0
6538,530,0.0
6539,573,0.0
6540,578,0.0
6541,591,1.0
6542,595,1.0
6543,598,0.0
6544,607,1.0
6545,609,1.0
6546,626,1.0
6547,666,1.0
6548,668,0.0
6549,674,0.0
6550,681,0.0
6551,691,0.0
6552,695,0.0
6553,704,1.0
6554,721,1.0
6555,725,1.0
6556,736,1.0
6557,745,1.0
6558,18,0.0
6559,33,1.0
6560,34,0.0
6561,55,0.0
6562,63,0.0
6563,74,1.0
6564,79,0.0
6565,88,1.0
6566,89,1.0
6567,94,0.0
6568,104,1.0
6569,111,0.0
6570,113,1.0
6571,122,0.0
6572,124,0.0
6573,135,0.0
6574,169,1.0
6575,179,0.0
6576,213,1.0
6577,226,1.0
6578,230,0.0
6579,243,1.0
6580,247,0.0
6581,249,1.0
6582,258,0.0
6583,266,0.0
6584,271,0.0
6585,273,1.0
6586,281,0.0
6587,290,1.0
6588,291,0.0
6589,294,0.0
6590,298,1.0
6591,310,0.0
6592,313,0.0
6593,335,1.0
6594,355,0.0
6595,381,0.0
6596,420,1.0
6597,429,1.0
6598,440,1.0
6599,442,0.0
6600,445,0.0
6601,447,1.0
6602,458,0.0
6603,462,0.0
6604,467,0.0
6605,485,1.0
6606,486,0.0
6607,503,0.0
6608,511,1.0
6609,522,1.0
6610,540,0.0
6611,543,1.0
6612,552,1.0
6613,563,0.0
6614,570,1.0
6615,575,0.0
6616,585,0.0
6617,614,1.0
6618,635,0.0
6619,646,0.0
6620,692,1.0
6621,696,1.0
6622,700,1.0
6623,704,1.0
6624,740,1.0
6625,748,0.0
6626,6,0.0
6627,66,0.0
6628,68,1.0
6629,85,1.0
6630,108,1.0
6631,117,0.0
6632,119,1.0
6633,124,0.0
6634,132,0.0
6635,136,0.0
6636,142,0.0
6637,162,1.0
6638,165,0.0
6639,166,0.0
6640,167,0.0
6641,174,0.0
6642,177,0.0
6643,188,0.0
6644,194,0.0
6645,199,0.0
6646,202,0.0
6647,205,0.0
6648,206,0.0
6649,231,0.0
6650,232,0.0
6651,237,0.0
6652,238,1.0
6653,240,1.0
6654,247,0.0
6655,263,0.0
6656,282,1.0
6657,285,0.0
6658,295,0.0
6659,296,0.0
6660,312,1.0
6661,319,0.0
6662,336,0.0
6663,348,0.0
6664,353,0.0
6665,391,0.0
6666,395,1.0
6667,411,0.0
6668,424,0.0
6669,439,0.0
6670,468,0.0
6671,472,0.0
6672,474,1.0
6673,488,0.0
6674,494,0.0
6675,495,0.0
6676,501,0.0
6677,508,0.0
6678,516,0.0
6679,521,0.0
6680,526,0.0
6681,529,0.0
6682,556,0.0
6683,561,1.0
6684,564,1.0
6685,579,1.0
6686,585,0.0
6687,649,0.0
6688,651,1.0
6689,675,1.0
6690,679,0.0
6691,696,1.0
6692,705,0.0
6693,706,0.0
6694,711,0.0
6695,714,0.0
6696,723,1.0
6697,4,0.0
6698,13,0.0
6699,35,0.0
6700,56,0.0
6701,61,0.0
6702,75,0.0
6703,77,1.0
6704,86,1.0
6705,126,0.0
6706,129,1.0
6707,130,0.0
6708,132,0.0
6709,144,0.0
6710,155,0.0
6711,163,1.0
6712,180,0.0
6713,184,1.0
6714,188,0.0
6715,200,0.0
6716,201,1.0
6717,208,0.0
6718,209,0.0
6719,211,0.0
6720,217,0.0
6721,220,0.0
6722,236,0.0
6723,238,0.0
6724,248,0.0
6725,275,0.0
6726,283,0.0
6727,287,0.0
6728,293,1.0
6729,306,0.0
6730,313,0.0
6731,314,1.0
6732,319,0.0
6733,325,1.0
6734,326,1.0
6735,340,0.0
6736,345,1.0
6737,346,1.0
6738,365,0.0
6739,383,1.0
6740,395,0.0
6741,398,0.0
6742,401,1.0
6743,408,1.0
6744,412,1.0
6745,413,0.0
6746,434,0.0
6747,442,0.0
6748,447,0.0
6749,448,0.0
6750,450,0.0
6751,468,0.0
6752,480,0.0
6753,489,0.0
6754,506,0.0
6755,512,1.0
6756,523,1.0
6757,528,0.0
6758,532,1.0
6759,547,0.0
6760,551,1.0
6761,559,1.0
6762,565,0.0
6763,577,1.0
6764,586,0.0
6765,605,0.0
6766,624,1.0
6767,629,1.0
6768,636,1.0
6769,649,1.0
6770,665,0.0
6771,673,0.0
6772,674,0.0
6773,702,0.0
6774,714,0.0
6775,720,0.0
6776,731,1.0
6777,741,0.0
6778,742,1.0
6779,746,0.0
6780,4,0.0
6781,6,1.0
6782,11,1.0
6783,18,0.0
6784,19,1.0
6785,33,1.0
6786,37,1.0
6787,46,1.0
6788,58,1.0
6789,71,0.0
6790,79,1.0
6791,100,1.0
6792,107,1.0
6793,117,0.0
6794,118,0.0
6795,119,1.0
6796,135,1.0
6797,158,0.0
6798,165,1.0
6799,175,0.0
6800,182,1.0
6801,189,1.0
6802,191,0.0
6803,192,0.0
6804,209,0.0
6805,214,1.0
6806,216,1.0
6807,235,0.0
6808,239,0.0
6809,254,0.0
6810,256,1.0
6811,321,0.0
6812,339,0.0
6813,341,0.0
6814,349,0.0
6815,360,1.0
6816,378,0.0
6817,385,1.0
6818,387,0.0
6819,389,1.0
6820,393,1.0
6821,396,1.0
6822,398,0.0
6823,399,0.0
6824,406,1.0
6825,411,0.0
6826,414,0.0
6827,435,0.0
6828,439,0.0
6829,446,0.0
6830,450,1.0
6831,463,0.0
6832,466,1.0
6833,469,0.0
6834,478,1.0
6835,488,1.0
6836,507,1.0
6837,519,1.0
6838,534,1.0
6839,543,1.0
6840,548,0.0
6841,556,1.0
6842,572,0.0
6843,582,0.0
6844,590,0.0
6845,607,1.0
6846,617,0.0
6847,625,1.0
6848,629,0.0
6849,640,0.0
6850,645,0.0
6851,646,0.0
6852,649,1.0
6853,655,0.0
6854,680,0.0
6855,703,0.0
6856,704,0.0
6857,717,1.0
6858,732,1.0
6859,734,0.0
6860,743,0.0
6861,9,0.0
6862,12,0.0
6863,15,0.0
6864,18,1.0
6865,41,1.0
6866,97,0.0
6867,129,1.0
6868,143,0.0
6869,144,1.0
6870,147,0.0
6871,154,1.0
6872,196,0.0
6873,198,1.0
6874,204,1.0
6875,206,1.0
6876,213,1.0
6877,230,0.0
6878,238,1.0
6879,245,1.0
6880,264,1.0
6881,275,0.0
6882,300,1.0
6883,320,0.0
6884,344,0.0
6885,349,0.0
6886,375,0.0
6887,439,0.0
6888,442,1.0
6889,455,0.0
6890,457,0.0
6891,481,1.0
6892,483,1.0
6893,489,0.0
6894,499,0.0
6895,515,0.0
6896,518,0.0
6897,532,0.0
6898,538,0.0
6899,547,1.0
6900,548,0.0
6901,554,0.0
6902,581,0.0
6903,591,0.0
6904,594,1.0
6905,615,1.0
6906,620,1.0
6907,646,1.0
6908,657,0.0
6909,662,1.0
6910,670,1.0
6911,686,1.0
6912,691,1.0
6913,694,0.0
6914,715,1.0
6915,721,0.0
6916,734,0.0
6917,735,1.0
6918,739,0.0
6919,741,0.0
6920,744,1.0
6921,9,0.0
6922,12,0.0
6923,18,1.0
6924,41,1.0
6925,64,0.0
6926,68,0.0
6927,70,0.0
6928,80,0.0
6929,90,0.0
6930,97,1.0
6931,100,1.0
6932,101,0.0
6933,105,0.0
6934,109,1.0
6935,137,1.0
6936,140,1.0
6937,148,0.0
